ArticleID,Authors,Year,Study_design,Ecoregion,Spatial_Scale,Spatial_res_unit,Spatial_res,Continent_Ocean,Country_EEZ,Threat_metric,Threat_data,Threat,Quantity_threats,threat_precision,threat_database,Pop_metric,Pop_data,pop_database,tax_res,tax_scope,tax_kingdom,plant_group,animal_group
24167,Hayashi_etal,2018,Observational,Marine;Terrestrial,Sub-national,m,5,south america,Brazil,database;rs,Qualitative,1.1:DevResid;4.1:RoadRail,2,level2,GlobalHumanSettlement,rs,Qualitative ,NA,phylum,phylum,plantae,mangrove,na
24169,Hayes_etal,2015,Observational,Terrestrial,Multi-national,km2,1,north america,Canada;Mexico;United States,database,Qualitative,3.3:Renew,1,level2,na,database;modelled,quantitative,sciencebase.gov,species,species,animalia,na,mammal
24170,Haywood_etal,2016,Observational,Marine,Local,polygon,NA,south pacific,Papua New Guinea,survey,Qualitative,9.2:PollIndMil,1,level2,NA,survey,Qualitative ,NA,class,class,animalia,na,invertebrates
24174,He_etal,2018,Observational,Freshwater,Global,km2,10,na,na,pcm,Qualitative,1.4:DevUnspec;2.5:AgUncpec;5.4:UseAquatic;7.2:WaterSystem;8.1:SDAlienInv;9.7:PollUnspec;9.6:PollEnergy,7,cumulative,IncidentBiodiversityThreatIndex_IBT; TemporalHUmanPressureIndex_THPI,database,quantitative,IUCNredlist,phylum,phylum,animalia,na,chordata
24175,Heard_etal,2015,Observational,Freshwater,Local,polygon,NA,australasia,Australia,modelled;survey,Quantitative,8.1:SDAlienInv,1,level2,NA,survey,Quantitative,NA,species,species,animalia,na,amphibia
24177,Hedd_etal,2016,Observational,Marine,Sub-national,km2,10000,arctic ocean;north atlantic,Canada,survey,Quantitative,5.4:UseAquatic,1,level2,NA,survey,Quantitative,NA,class,class,animalia,na,bird
24180,Hegland and Hamre,2018,Observational,Terrestrial,Sub-national,NA,NA,europe,Norway,database,Qualitative,4.1:RoadRail,1,level2,Statistics-Norway_2015,database,Qualitative ,Statistics-Norway_2015,species,species,animalia,na,mammal
24184,Hein_etal,2015,Observational,Marine,Local,polygon,NA,south china sea,Thailand,literature,Qualitative,6.1:ActivRnR,1,level2,NA,survey,Qualitative ,NA,class,class,animalia,na,invertebrates
24186,Heinemeyer_etal,2019,Observational,Terrestrial,Sub-national,NA,NA,north america,United States,rs;survey,Quantitative,1.3:DevRnR;6.1:ActivRnR,2,level2,NA,rs;survey,Qualitative ,NA,species,species,animalia,na,mammal
24188,Heinrich_etal,2019,Observational,Marine,Local,polygon,na,south pacific,Chile,database,Quantitative,2.4:Aqua,1,level2,Chilean Fisheries Service,modelled;survey,quantitative,NA,species,family,animalia,na,mammal
24192,Helldin,2019,Observational,Terrestrial,National,NA,NA,europe,Sweden,literature,Qualitative,4.1:RoadRail,1,level2,NA,protected_area,Qualitative ,Natura2000,class,class,animalia,na,bird
24194,Hemami_etal,2018,Observational,Marine,Local,km2,4,indian ocean,Iran,rs,Qualitative,1.2:DevComInd,1,level2,na,survey,qualitative,NA,species,species,animalia,na,mammal
24195,Henriques_etal,2014,Observational,Marine,National,nm2,1,north atlantic,Portugal,rs,Quantitative,5.4:UseAquatic,1,level2,NA,database,Qualitative ,IPMA,phylum,phylum,animalia,na,fish
24197,Herder_etal,2012,Observational,Freshwater,Local,NA,NA,asia,Indonesia,survey,Qualitative,8.1:SDAlienInv,1,level2,NA,pchba,Qualitative ,NA,other,other,other,na,na
24199,Hermoso_etal,2015,Observational,Freshwater,Sub-national,polygon,na,australasia,Australia,database,Quantitative,2.3:AgLivestock,1,level2,"Department of Agriculture, Fisheries and Forestry",literature,qualitative,NA,phylum,phylum,animalia,na,fish
24202,Hernández-Lambraño_etal,2018,Observational,Terrestrial,Sub-national,m,20,europe,Spain,database;modelled,Qualitative,4.2:UtilityLine,1,level2,regionalNetworkofWildlifeRecoveryCentres,database,qualitative,regionalNetworkofWildlifeRecoveryCentres,class,class,animalia,na,bird
24203,Hernández-Matías_etal,2020,Observational,Terrestrial,Sub-national,km2,100,europe,Spain,expert,Qualitative,4.2:UtilityLine,1,level2,na,survey,qualitative,NA,species,species,animalia,na,bird
24205,Hernout_etal,2018,Observational,Terrestrial,National,km2,100,europe,United Kingdom,modelled,Qualitative,9.2:PollIndMil,1,level2,NA,modelled,Qualitative ,NA,species,class,animalia,na,bird
24206,Herr_etal,2009,Observational,Marine,Sub-national,nm2,36,north atlantic,Germany,rs;survey,Quantitative,5.4:UseAquatic,1,level2,NA,survey,Quantitative,NA,species,phylum,animalia,na,mammal;fish
24208,Hervé_etal,2016,Observational,Freshwater;Terrestrial,Sub-national,m,100,europe,France,literature;modelled,Qualitative,4.1:RoadRail;1.1:DevResid;2.5:AgUncpec,3,cumulative,NA,modelled,Qualitative ,NA,kingdom,kingdom,plantae,habitat,na
24211,Hiddink_etal,2015,Observational,Marine,Multi-national,degrees,0.2,north atlantic,United Kingdom;Germany;Norway;Denmark,database,Qualitative,11.3:CC_Temp,1,level2,ocean.ices.dk,database,Qualitative ,NorthSeaBenthosProject,kingdom,kingdom,animalia,na,invertebrates
24212,Hierink_etal,2020,Observational,Terrestrial,Global,NA,NA,na,na,database,Quantitative,5.1:UseAnimals,1,level2,CITEStradeDatabase,database,Qualitative ,CITEStradeDatabase,order,order,animalia,na,reptile
24215,Hillers_etal,2008,Observational,Terrestrial,Local,polygon,m,africa,Guinea;Ivory Coast,database,Qualitative,3.2:MinQuar,1,level2,World Database on Protected Areas,survey,quantitative,NA,species,genus,animalia,na,amphibia
24222,Hogan_etal,2012,Observational,Freshwater;Terrestrial,Sub-national,m,30,north america,United States,database,Qualitative,1.1:DevResid;1.2:DevComInd;2.5:AgUncpec;4.1:RoadRail;3.2:MinQuar;4.2:UtilityLine,6,level2,Various,protected_area,Qualitative ,NA,other,other,other,na,na
W26586,Hogg_etal,2010,Observational,Marine,Sub-national,polygon,NA,arctic ocean,Canada,database,Quantitative,5.4:UseAquatic,1,level2,NAFO_2008,database,Quantitative,NAFO_2008,phylum,phylum,animalia,na,invertebrates
24227,Holon_etal,2015,Observational,Marine,Sub-national,m,20,mediterranean,France,modelled,Quantitative,1.1:DevResid;1.4:DevUnspec;2.5:AgUncpec;2.4:Aqua;5.4:UseAquatic;9.2:PollIndMil;6.1:ActivRnR;9.1:PollDWW,8,cumulative,NA,literature,Qualitative ,NA,domain,domain,animalia;plantae,habitat,ecosystem
24228,Holon_etal,2015,Observational,Marine,Local,km2,25,mediterranean,France,rs,Qualitative,1.2:DevComInd;1.3:DevRnR;4.2:UtilityLine,3,level2,NA,rs,Qualitative ,NA,species,species,plantae,liliopsida,na
24229,Holon_etal,2018,Observational,Marine,Multi-national,m,50,mediterranean,France,literature;modelled,Qualitative,1.1:DevResid;1.4:DevUnspec;2.4:Aqua;2.5:AgUncpec;5.4:UseAquatic;6.1:ActivRnR;9.1:PollDWW;9.2:PollIndMil,8,level2,Holon et al 2015_other,database;literature,qualitative,medtrix.fr; Holon et al 2015,species,species,plantae,liliopsida,na
24232,Hornseth_etal,2018,Observational,Terrestrial,Sub-national,m,1,north america,United States,modelled,Quantitative,6.1:ActivRnR,1,level2,NA,protected_area,Qualitative ,NA,other,other,other,na,na
24242,Howard_etal,2018,Observational,Freshwater,Sub-national,NA,NA,north america,United States,modelled,Qualitative,2.5:AgUncpec;1.1:DevResid;7.1:FireSystem;8.1:SDAlienInv;7.2:WaterSystem,5,cumulative,NA,modelled,Qualitative ,NA,phylum,phylum,animalia,na,amphibia;reptile;fish
24247,Hu_etal,2018,Observational,Marine,Sub-national,m,30,north atlantic,United States,rs,Quantitative,9.6:PollEnergy,1,level2,NA,survey,Qualitative ,NA,species,family,animalia,na,reptile
24253,Hughes,2019,Observational,Terrestrial,Global,polygon,NA,na,na,database,Qualitative,4.1:RoadRail;3.2:MinQuar,2,level2,Various,database;pchba;protected_area,Qualitative ,Various,domain,domain,animalia;plantae,magnoliopsida,reptile;amphibia;bird;mammal
24256,Hui_etal,2020,Observational,Terrestrial,Local,polygon,na,asia,China,survey,Qualitative,4.1:RoadRail;6.1:ActivRnR,1,level2,na,protected_area;survey,qualitative,NA,phylum,phylum,plantae,tracheophyta,na
24257,Hull_etal,2011,Observational,Terrestrial,Local,polygon,NA,asia,China,survey,Qualitative,1.1:DevResid;4.1:RoadRail;1.3:DevRnR,3,level2,NA,protected_area;survey,Qualitative ,NA,species,species,animalia,na,mammal
24258,Hull_etal,2014,Observational,Terrestrial,Local,polygon,m,asia,China,rs;survey,Qualitative,2.3:AgLivestock,1,level2,na,protected_area;survey,qualitative,NA,species,species,animalia,na,mammal
W26592,Humber_etal,2014,S_Review,Marine,Global,polygon,NA,na,na,expert;literature,Quantitative,5.4:UseAquatic,1,level2,NA,expert;literature,Qualitative ,NA,order,order,animalia,na,reptile
24262,Hurley_etal,2019,Observational,Marine,Sub-national,km2,25,north atlantic,Canada,survey,Quantitative,5.4:UseAquatic,1,level2,NA,survey,Quantitative,NA,species,phylum,animalia,na,fish
24265,Hyde_etal,2018,Observational,Terrestrial,Sub-national,m,30,south america,Brazil,rs,Qualitative,3.3:Renew;4.2:UtilityLine;7.2:WaterSystem,3,level2,na,pchba;protected_area,qualitative,NA,phylum,phylum,plantae,forest,na
24266,Iacona_etal,2014,Observational,Terrestrial,Sub-national,m,30,south america,Brazil,database;modelled,Qualitative,4.2:UtilityLine;1.2:DevComInd;7.2:WaterSystem,1,level2,ESRI_2017,pchba,Qualitative ,NA,other,other,other,na,na
24267,Iacona_etal,2016,Observational,Terrestrial,Sub-national,polygon,NA,north america,United States,database,Qualitative,8.1:SDAlienInv,1,level2,FLInvgeodatabase,protected_area,Qualitative ,NA,other,other,other,na,na
24268,Ibanez_etal,2019,Observational,Terrestrial,National,NA,NA,australasia,New Caledonia,database,Qualitative,3.2:MinQuar,1,level2,isee.nc; dimenc.gouv.nc; oeil.nc,protected_area,Qualitative ,GovernmentRepository,other,other,other,na,na
24269,Ibharim_etal,2015,Observational,Marine;Terrestrial,Local,NA,NA,asia,Malaysia,rs,Qualitative,1.1:DevResid;1.3:DevRnR;2.1:AgNTC;2.4:Aqua;11.1:CC_Habitat,5,level2,NA,rs,Qualitative ,NA,species,phylum,plantae,mangrove,na
24270,Ibouroi_etal,2019,Observational,Terrestrial,Local,NA,NA,africa,Comoros,survey,Qualitative,1.1:DevResid;2.5:AgUncpec,2,level1,NA,survey,Quantitative,NA,species,species,animalia,na,bird
24274,Iglesias-Merchan_etal,2015,Observational,Terrestrial,Local,m,100,europe,Spain,modelled,Quantitative,9.6:PollEnergy;4.4:FlightPath,2,level2,NA,protected_area,Qualitative ,NA,other,other,other,na,na
24288,Ioki_etal,2019,Observational,Terrestrial,Local,polygon,NA,asia,Malaysia,expert,Qualitative,2.5:AgUncpec;2.1:AgNTC,2,level2,NA,expert;pchba;protected_area,Qualitative ,NA,domain,domain,animalia;plantae,plant,animal
24290,Issaris_etal,2012,Observational,Marine,Sub-national,polygon,NA,mediterranean,Greece,database;literature;rs;survey,Qualitative,2.4:Aqua;5.4:UseAquatic;6.1:ActivRnR,3,level2,"Hellenic Ministry of Maritime Affairs, Islands and Fisheries; Google Earth; Greek National Tourism Organization",survey,Qualitative ,NA,species,domain,animalia;plantae,liliopsida,mammal;bird;reptile;Fish;invertebrates
24291,Isunju and Kemp,2016,Observational,Freshwater,Local,NA,NA,africa,Uganda,rs,Qualitative,1.4:DevUnspec;2.1:AgNTC,2,level2,NA,rs,Qualitative ,NA,kingdom,kingdom,plantae,habitat;habitatvegetation;tracheophyta,na
24295,Jackson_etal,2020,Observational,Terrestrial,Global,km2,1,na,na,database,Qualitative,6.2:WarConflict;5.3:UseWood,2,level2,GSI_2016; GlobalForestWatch_2001-2018,database,Qualitative ,NA,kingdom,kingdom,plantae,tracheophyta,na
25557,Jacoby_etal,2020,Observational,Marine,Local,degrees,0.01,indian ocean,Chagos Archipelago,expert;modelled,Quantitative,5.4:UseAquatic,1,level2,NA,survey,Qualitative ,NA,species,class,animalia,na,Fish
24297,Jalali_etal,2015,Observational,Marine,Local,polygon,NA,indian ocean,Australia,survey,Qualitative,5.4:UseAquatic,1,level2,NA,survey,Qualitative ,NA,species,species,animalia,na,fish
24299,Janik_etal,2020,Observational,Terrestrial,Local,km2,0.25,europe,Czech Republic,rs,Quantitative,1.3:DevRnR;1.1:DevResid;6.1:ActivRnR,3,level2,NA,protected_area,Qualitative ,NA,other,other,other,na,na
24302,Jaric_etal,2019,Observational,Freshwater,Continental,NA,NA,europe,na,database;modelled,Quantitative,11.1:CC_Habitat,2,level2,Fishbase; WRI and CIESIN; MERRAclim,database,Quantitative,FishBase; IUCNredlist,phylum,phylum,animalia,na,fish
24304,Jarvis_etal,2010,Observational,Terrestrial,Continental,km2,1,south america,na,database;literature;rs,Quantitative,1.2:DevComInd;2.1:AgNTC;2.3:AgLivestock;4.1:RoadRail;7.1:FireSystem;7.2:WaterSystem,6,level2,Various,pchba,qualitative,NA,domain,domain,animalia;plantae,ecosystem,ecosystem
24307,Jenkins_etal,2016,Observational,Marine,Global,km2,2500,na,na,database,Quantitative,1.2:DevComInd;3.1:OilGas;4.3:ShipLane;5.4:UseAquatic;8.1:SDAlienInv;9.1:PollDWW;11.1:CC_Habitat;11.3:CC_Temp;11.5:CC_other,8,cumulative,Halpern_2015,database,Quantitative,IUCNredlist; Fishbase; Birdlife; NaturServe; Halpinetal_2009; Kotetal_2015,domain,domain,animalia;plantae,mangrove;liliopsida,fish;invertebrates;invertebrates;invertebrates;invertebrates;mammal;reptile;bird
24310,Jensen_etal,2019,Observational,Terrestrial,Global,polygon,NA,na,na,other ;survey,Quantitative,5.1:UseAnimals,1,level2,SocialMedia; OnlineSearch,other;survey,Quantitative,SocialMedia; OnlineSearch,order,order,animalia,na,reptile
24313,Jézéquel_etal,2020,Observational,Freshwater;Terrestrial,Multi-national,polygon,NA,south america,Brazil;Colombia;Peru;Bolivia,modelled,Quantitative,7.2:WaterSystem,1,level2,SimAmazon; Soares-FIlho2006,database,Quantitative,AmazonFishDatabase,phylum,phylum,animalia,na,fish
24314,"Jia,S.",2016,Observational,Terrestrial,Sub-national,km2,1,north america,United States,database;rs,Quantitative,1.1:DevResid;1.2:DevComInd;1.3:DevRnR;2.1:AgNTC;2.3:AgLivestock;4.1:RoadRail;9.6:PollEnergy;9.6:PollEnergy,7,level2,DMSP-OLS,protected_area,qualitative,NA,other,other,other,na,na
24315,Jiang_etal,2020,Observational,Terrestrial,Continental,arc_seconds,30,africa;asia,na,database;literature;modelled,Quantitative,8.2:SDNativProb;11.1:CC_Habitat,2,cumulative,OIE_OfficeInternationalDesEpizooties,database,Qualitative ,IUCNredlist,species,family,animalia,na,mammal
24328,Jones Alice_etal,2018,Observational,Marine,Sub-national,m,250,indian ocean,Australia,database;expert,Quantitative,1.2:DevComInd;1.3:DevRnR;6.1:ActivRnR;5.4:UseAquatic;9.6:PollEnergy;9.2:PollIndMil;2.4:Aqua;3.1:OilGas;4.3:ShipLane;9.5:PollAir;11.4:CC_WetWeather;11.1:CC_Habitat;11.3:CC_Temp,13,level2,DEWNR;PIRSA;SARDI,database,Qualitative ,DEWNR,order,kingdom,plantae,liliopsida;mangrove;habitat,na
24322,Jones and Power,2012,Observational,Terrestrial,Sub-national,km2,5,europe,United Kingdom,survey,Quantitative,9.5:PollAir,1,level2,NA,survey,Qualitative ,NA,species,species,plantae,magnoliopsida,na
24321,Jones_etal,2009,Observational,Freshwater,National,polygon,NA,africa,Madagascar,survey,Qualitative,8.1:SDAlienInv,1,level2,NA,pchba,Qualitative ,NA,other,other,other,na,na
24326,Jones_etal,2017,Observational,Marine,National,km2,25,north atlantic,United Kingdom,rs;survey,Quantitative,4.3:ShipLane,1,level2,NA,rs;survey,Quantitative,NA,species,family,animalia,na,mammal
24329,Jongsomjit_etal,2013,Observational,Terrestrial,Sub-national,m,800,north america,United States,database,Qualitative,1.4:DevUnspec,1,level1,ICLUS,database,Quantitative,CalifornianAvianDataCentre,class,class,animalia,na,bird
24341,Kahler_etal,2012,Observational,Terrestrial,Local,m,10,africa,Namibia,expert;modelled,Quantitative,5.1:UseAnimals,1,level2,NA,expert,Qualitative ,NA,kingdom,kingdom,animalia,na,animal
24345,Kamino_etal,2020,Observational,Freshwater,Sub-national,polygon,NA,south america,Brazil,database,Qualitative,9.2:PollIndMil,1,level2,ANM; FEAM,pchba;protected_area,Qualitative ,NA,other,other,other,na,na
24346,Kamp_etal,2015,Observational,Terrestrial,Continental,polygon,degrees,asia,na,literature,Quantitative,5.1:UseAnimals,1,level2,na,literature;survey,qualitative,BirdLife,species,species,animalia,na,bird
24347,Kamrowski_etal,2014,Observational,Marine,National,polygon,NA,indian ocean;south pacific,Australia,rs,Qualitative,9.6:PollEnergy,1,level2,NA,database,Qualitative ,QueenslandTurtleConservationProjectDatabase_2012,species,family,animalia,na,reptile
24352,Kano_etal,2016,Observational,Freshwater,Multi-national,polygon,km2,asia,Cambodia;Laos;Myanmar (Burma);Thailand;Vietnam,literature,Qualitative,7.2:WaterSystem,1,level2,na,database,quantitative,Kano_2013,phylum,phylum,animalia,na,fish
24353,Kantola_etal,2019,Observational,Terrestrial,Sub-national,m,30,north america,United States,modelled;survey,Quantitative,4.1:RoadRail,1,level2,NA,survey,Quantitative,NA,species,species,animalia,na,invertebrates
24358,Karimi and Jones,2020,Observational,Terrestrial,National,m2,100,asia,Iran,database,Quantitative,1.4:DevUnspec;2.1:AgNTC;2.3:AgLivestock;4.1:RoadRail;9.6:PollEnergy,5,cumulative,Various,protected_area,Qualitative ,NA,other,other,other,na,na
24364,Katsis_etal,2018,Observational,Terrestrial,Local,polygon,NA,africa,Kenya,database;modelled,Quantitative,4.2:UtilityLine,1,level2,KenyaPower; ColobusConservation,database,Quantitative,ColobusConservation,family,family,animalia,na,mammal
24365,Katzner_etal,2020,Observational,Terrestrial,Sub-national,NA,NA,north america,United States,database,Qualitative,3.3:Renew,1,level2,APWRA,database,Quantitative,BirdLife,species,class,animalia,na,bird
24366,Kauano É_etal,2017,Observational,Freshwater;Terrestrial,Sub-national,polygon,na,south america,Brazil,database,Quantitative,5.4:UseAquatic;5.1:UseAnimals;3.2:MinQuar;1.4:DevUnspec;5.2:UsePlant;2.5:AgUncpec;9.7:PollUnspec,7,cumulative,ICMBio/DMIF_2017,protected_area,Qualitative ,NA,other,other,other,na,na
24368,Kehoe_etal,2015,Observational,Terrestrial,Global,km2,12100,na,na,database,Quantitative,2.1:AgNTC;9.3:PollAgrFor;2.3:AgLivestock,3,level2,Various,database,Quantitative,BirdLife; IUCNredlist,phylum,phylum,animalia,na,bird;mammal;amphibia
24372,Keith_etal,2012,Observational,Terrestrial,Local,m,25,australasia,Australia,modelled;survey,Quantitative,8.1:SDAlienInv,1,level2,NA,survey,Qualitative ,NA,kingdom,kingdom,plantae,tracheophyta,na
24375,Kelly and Meentemeyer,2002,Observational,Terrestrial,Sub-national,m,5,north america,United States,rs,Qualitative,8.1:SDAlienInv,1,level2,na,rs,qualitative,NA,genus,genus,plantae,magnoliopsida,na
24381,Khaliq_etal,2014,Observational,Terrestrial,Global,polygon,NA,na,na,literature,Quantitative,11.3:CC_Temp,1,level2,NA,literature,qualitative,NA,class,phylum,animalia,na,bird;mammal
24389,Kidane_etal,2012,Observational,Terrestrial,Local,m,2.5,africa,Ethiopia,rs,Qualitative,2.5:AgUncpec;7.1:FireSystem,2,level2,na,pchba;rs,qualitative,NA,kingdom,kingdom,plantae,vegetation;forest;habitat,na
24391,Kilshaw_etal,2016,Observational,Terrestrial,Sub-national,m,500,europe,United Kingdom,survey,Quantitative,8.1:SDAlienInv,1,level2,NA,survey,Quantitative,NA,species,species,animalia,na,mammal
24392,Kim_etal,2020,Observational,Marine,National,degrees,0.5,north pacific,South Korea,database,Quantitative,5.4:UseAquatic,1,level2,Various,database,Quantitative,NA,species,phylum,animalia,na,fish
24395,Kirk_etal,2019,Observational,Terrestrial,Local,polygon,NA,africa,Tunisia,survey,Qualitative,2.3:AgLivestock,1,level2,NA,pchba,Qualitative ,IPA,kingdom,kingdom,plantae,plant,na
24396,Kirkman_etal,2019,Observational,Marine,Multi-national,km2,km2,south atlantic,Angola;Namibia;South Africa,database;modelled,Quantitative,3.1:OilGas;4.3:ShipLane;5.4:UseAquatic,3,level2,Various,literature;pchba;rs,qualitative,NA,domain,domain,animalia;plantae,ecosystem,ecosystem
24397,Kirol_etal,2015,Observational,Terrestrial,Local,m,30,north america,United States,database,Qualitative,1.2:DevComInd;4.2:UtilityLine,2,level2,WOGCC_2010,literature;modelled;survey,Quantitative,NA,species,species,animalia,na,bird
