ArticleID,Threat,Threat1,Threat_metric,Threat_data,Quantity_threats,threat_precision,threat_database,Threat_decoded,Threat1_decoded
23424,2.1:AgNTC,2,literature,Quantitative,4,cumulative,FAO; King'sCollegeDatabaseofDams; WorldPetroleumAssessment,Annual & Perennial Non-Timber Crops,Agriculture & Aquaculture
23424,1.2:DevComInd,1,literature,Quantitative,4,cumulative,FAO; King'sCollegeDatabaseofDams; WorldPetroleumAssessment,Commercial & Industrial Areas,Residential & Commercial Development
23424,3.1:OilGas,3,literature,Quantitative,4,cumulative,FAO; King'sCollegeDatabaseofDams; WorldPetroleumAssessment,Oil & Gas Drilling,Energy Production & Mining
23428,8.1:SDAlienInv,8,rs,Quantitative,1,level2,,Invasive Non-Native/Alien Species,Invasive & Problematic Species
23428,8.1:SDAlienInv,8,survey,Quantitative,1,level2,,Invasive Non-Native/Alien Species,Invasive & Problematic Species
23429,6.2:WarConflict,6,database,Qualitative,1,level2,DANE2017,"War, Civil Unrest & Military Exercises",Human Intrusions & Disturbance
23430,5.1:UseAnimals,5,database,Quantitative,1,level2,BirdBandingLaboratory_USGS,Hunting & Collecting Animals,Biological Resource Use
23438,9.4:PollGarbSW,9,survey,Quantitative,1,level2,,Garbage & Solid Waste,Pollution
23438,9.4:PollGarbSW,9,survey,Quantitative,1,level2,,Garbage & Solid Waste,Pollution
23438,9.4:PollGarbSW,9,survey,Quantitative,1,level2,,Garbage & Solid Waste,Pollution
23448,9.5:PollAir,9,survey,Quantitative,1,level2,,Air-Borne Pollutants,Pollution
23449,2.1:AgNTC,2,survey,Qualitative,2,level2,,Annual & Perennial Non-Timber Crops,Agriculture & Aquaculture
23449,2.3:AgLivestock,2,survey,Qualitative,2,level2,,Livestock Farming & Ranching,Agriculture & Aquaculture
23452,5.4:UseAquatic,5,literature,Qualitative,1,level2,,Fishing & Harvesting Aquatic Resources,Biological Resource Use
23454,1.2:DevComInd,1,survey,Qualitative,3,level2,,Commercial & Industrial Areas,Residential & Commercial Development
23454,3.2:MinQuar,3,survey,Qualitative,3,level2,,Mining & Quarrying,Energy Production & Mining
23454,2.1:AgNTC,2,survey,Qualitative,3,level2,,Annual & Perennial Non-Timber Crops,Agriculture & Aquaculture
23456,5.4:UseAquatic,5,database,Quantitative,1,level2,GovernmentRepository,Fishing & Harvesting Aquatic Resources,Biological Resource Use
23456,5.4:UseAquatic,5,database,Quantitative,1,level2,GovernmentRepository,Fishing & Harvesting Aquatic Resources,Biological Resource Use
23461,5.4:UseAquatic,5,expert,Quantitative,1,level2,,Fishing & Harvesting Aquatic Resources,Biological Resource Use
23464,5.3:UseWood,5,literature,Quantitative,3,level1,,Logging & Wood Harvesting,Biological Resource Use
23464,1.4:DevUnspec,1,literature,Quantitative,3,level1,,Development (Unspecified),Residential & Commercial Development
23464,2.5:AgUnspec,2,literature,Quantitative,3,level1,,Agriculture (Unspecified),Agriculture & Aquaculture
23464,5.3:UseWood,5,literature,Quantitative,3,level1,,Logging & Wood Harvesting,Biological Resource Use
23464,1.4:DevUnspec,1,literature,Quantitative,3,level1,,Development (Unspecified),Residential & Commercial Development
23464,2.5:AgUnspec,2,literature,Quantitative,3,level1,,Agriculture (Unspecified),Agriculture & Aquaculture
23466,3.3:Renew,3,database,Quantitative,1,level2,GovernmentRepository,Renewable Energy,Energy Production & Mining
W26579,4.1:RoadRail,4,rs,Qualitative,2,level2,,Roads & Railroads,Transportation & Service Corridors
W26579,2.2:AgWood,2,rs,Qualitative,2,level2,,Wood & Pulp Plantations,Agriculture & Aquaculture
W26579,4.1:RoadRail,4,rs,Qualitative,2,level2,,Roads & Railroads,Transportation & Service Corridors
W26579,2.2:AgWood,2,rs,Qualitative,2,level2,,Wood & Pulp Plantations,Agriculture & Aquaculture
W26579,4.1:RoadRail,4,rs,Qualitative,2,level2,,Roads & Railroads,Transportation & Service Corridors
W26579,2.2:AgWood,2,rs,Qualitative,2,level2,,Wood & Pulp Plantations,Agriculture & Aquaculture
W26579,4.1:RoadRail,4,rs,Qualitative,2,level2,,Roads & Railroads,Transportation & Service Corridors
W26579,2.2:AgWood,2,rs,Qualitative,2,level2,,Wood & Pulp Plantations,Agriculture & Aquaculture
W26579,4.1:RoadRail,4,rs,Qualitative,2,level2,,Roads & Railroads,Transportation & Service Corridors
W26579,2.2:AgWood,2,rs,Qualitative,2,level2,,Wood & Pulp Plantations,Agriculture & Aquaculture
W26579,4.1:RoadRail,4,rs,Qualitative,2,level2,,Roads & Railroads,Transportation & Service Corridors
W26579,2.2:AgWood,2,rs,Qualitative,2,level2,,Wood & Pulp Plantations,Agriculture & Aquaculture
W26579,4.1:RoadRail,4,rs,Qualitative,2,level2,,Roads & Railroads,Transportation & Service Corridors
W26579,2.2:AgWood,2,rs,Qualitative,2,level2,,Wood & Pulp Plantations,Agriculture & Aquaculture
W26579,4.1:RoadRail,4,rs,Qualitative,2,level2,,Roads & Railroads,Transportation & Service Corridors
W26579,2.2:AgWood,2,rs,Qualitative,2,level2,,Wood & Pulp Plantations,Agriculture & Aquaculture
W26579,4.1:RoadRail,4,rs,Qualitative,2,level2,,Roads & Railroads,Transportation & Service Corridors
W26579,2.2:AgWood,2,rs,Qualitative,2,level2,,Wood & Pulp Plantations,Agriculture & Aquaculture
W26579,4.1:RoadRail,4,rs,Qualitative,2,level2,,Roads & Railroads,Transportation & Service Corridors
W26579,2.2:AgWood,2,rs,Qualitative,2,level2,,Wood & Pulp Plantations,Agriculture & Aquaculture
23473,7.2:WaterSystem,7,literature,Qualitative,1,level2,,Dams & Water Management/Use,Natural System Modifications
23477,1.1:DevResid,1,rs,Qualitative,5,level2,TerraClassInitiative_TC; Landsat,Housing & Urban Areas,Residential & Commercial Development
23477,1.2:DevComInd,1,rs,Qualitative,5,level2,TerraClassInitiative_TC; Landsat,Commercial & Industrial Areas,Residential & Commercial Development
23477,2.1:AgNTC,2,rs,Qualitative,5,level2,TerraClassInitiative_TC; Landsat,Annual & Perennial Non-Timber Crops,Agriculture & Aquaculture
23477,2.3:AgLivestock,2,rs,Qualitative,5,level2,TerraClassInitiative_TC; Landsat,Livestock Farming & Ranching,Agriculture & Aquaculture
23477,7.2:WaterSystem,7,rs,Qualitative,5,level2,TerraClassInitiative_TC; Landsat,Dams & Water Management/Use,Natural System Modifications
23487,4.3:ShipLane,4,survey,Qualitative,2,level2,,Shipping Lanes,Transportation & Service Corridors
23487,6.1:ActivRnR,6,survey,Qualitative,2,level2,,Recreational Activities,Human Intrusions & Disturbance
23489,5.1:UseAnimals,5,survey,Quantitative,1,level2,,Hunting & Collecting Animals,Biological Resource Use
23490,4.1:RoadRail,4,literature,Quantitative,1,level2,,Roads & Railroads,Transportation & Service Corridors
W26584,1.1:DevResid,1,survey,Qualitative,2,level2,,Housing & Urban Areas,Residential & Commercial Development
W26584,4.1:RoadRail,4,survey,Qualitative,2,level2,,Roads & Railroads,Transportation & Service Corridors
W26584,1.1:DevResid,1,survey,Qualitative,2,level2,,Housing & Urban Areas,Residential & Commercial Development
W26584,4.1:RoadRail,4,survey,Qualitative,2,level2,,Roads & Railroads,Transportation & Service Corridors
W22911,7.2:WaterSystem,7,literature,Qualitative,4,level2,,Dams & Water Management/Use,Natural System Modifications
W22911,3.1:OilGas,3,literature,Qualitative,4,level2,,Oil & Gas Drilling,Energy Production & Mining
W22911,3.2:MinQuar,3,literature,Qualitative,4,level2,,Mining & Quarrying,Energy Production & Mining
W22911,4.1:RoadRail,4,literature,Qualitative,4,level2,,Roads & Railroads,Transportation & Service Corridors
W22911,7.2:WaterSystem,7,literature,Qualitative,4,level2,,Dams & Water Management/Use,Natural System Modifications
W22911,3.1:OilGas,3,literature,Qualitative,4,level2,,Oil & Gas Drilling,Energy Production & Mining
W22911,3.2:MinQuar,3,literature,Qualitative,4,level2,,Mining & Quarrying,Energy Production & Mining
W22911,4.1:RoadRail,4,literature,Qualitative,4,level2,,Roads & Railroads,Transportation & Service Corridors
W22911,7.2:WaterSystem,7,rs,Qualitative,4,level2,,Dams & Water Management/Use,Natural System Modifications
W22911,3.1:OilGas,3,rs,Qualitative,4,level2,,Oil & Gas Drilling,Energy Production & Mining
W22911,3.2:MinQuar,3,rs,Qualitative,4,level2,,Mining & Quarrying,Energy Production & Mining
W22911,4.1:RoadRail,4,rs,Qualitative,4,level2,,Roads & Railroads,Transportation & Service Corridors
W22911,7.2:WaterSystem,7,rs,Qualitative,4,level2,,Dams & Water Management/Use,Natural System Modifications
W22911,3.1:OilGas,3,rs,Qualitative,4,level2,,Oil & Gas Drilling,Energy Production & Mining
W22911,3.2:MinQuar,3,rs,Qualitative,4,level2,,Mining & Quarrying,Energy Production & Mining
W22911,4.1:RoadRail,4,rs,Qualitative,4,level2,,Roads & Railroads,Transportation & Service Corridors
W22911,7.2:WaterSystem,7,literature,Qualitative,4,level2,,Dams & Water Management/Use,Natural System Modifications
W22911,3.1:OilGas,3,literature,Qualitative,4,level2,,Oil & Gas Drilling,Energy Production & Mining
W22911,3.2:MinQuar,3,literature,Qualitative,4,level2,,Mining & Quarrying,Energy Production & Mining
W22911,4.1:RoadRail,4,literature,Qualitative,4,level2,,Roads & Railroads,Transportation & Service Corridors
W22911,7.2:WaterSystem,7,literature,Qualitative,4,level2,,Dams & Water Management/Use,Natural System Modifications
W22911,3.1:OilGas,3,literature,Qualitative,4,level2,,Oil & Gas Drilling,Energy Production & Mining
W22911,3.2:MinQuar,3,literature,Qualitative,4,level2,,Mining & Quarrying,Energy Production & Mining
W22911,4.1:RoadRail,4,literature,Qualitative,4,level2,,Roads & Railroads,Transportation & Service Corridors
W22911,7.2:WaterSystem,7,rs,Qualitative,4,level2,,Dams & Water Management/Use,Natural System Modifications
W22911,3.1:OilGas,3,rs,Qualitative,4,level2,,Oil & Gas Drilling,Energy Production & Mining
W22911,3.2:MinQuar,3,rs,Qualitative,4,level2,,Mining & Quarrying,Energy Production & Mining
W22911,4.1:RoadRail,4,rs,Qualitative,4,level2,,Roads & Railroads,Transportation & Service Corridors
W22911,7.2:WaterSystem,7,rs,Qualitative,4,level2,,Dams & Water Management/Use,Natural System Modifications
W22911,3.1:OilGas,3,rs,Qualitative,4,level2,,Oil & Gas Drilling,Energy Production & Mining
W22911,3.2:MinQuar,3,rs,Qualitative,4,level2,,Mining & Quarrying,Energy Production & Mining
W22911,4.1:RoadRail,4,rs,Qualitative,4,level2,,Roads & Railroads,Transportation & Service Corridors
W22911,7.2:WaterSystem,7,literature,Qualitative,4,level2,,Dams & Water Management/Use,Natural System Modifications
W22911,3.1:OilGas,3,literature,Qualitative,4,level2,,Oil & Gas Drilling,Energy Production & Mining
W22911,3.2:MinQuar,3,literature,Qualitative,4,level2,,Mining & Quarrying,Energy Production & Mining
W22911,4.1:RoadRail,4,literature,Qualitative,4,level2,,Roads & Railroads,Transportation & Service Corridors
W22911,7.2:WaterSystem,7,literature,Qualitative,4,level2,,Dams & Water Management/Use,Natural System Modifications
W22911,3.1:OilGas,3,literature,Qualitative,4,level2,,Oil & Gas Drilling,Energy Production & Mining
W22911,3.2:MinQuar,3,literature,Qualitative,4,level2,,Mining & Quarrying,Energy Production & Mining
W22911,4.1:RoadRail,4,literature,Qualitative,4,level2,,Roads & Railroads,Transportation & Service Corridors
W22911,7.2:WaterSystem,7,rs,Qualitative,4,level2,,Dams & Water Management/Use,Natural System Modifications
W22911,3.1:OilGas,3,rs,Qualitative,4,level2,,Oil & Gas Drilling,Energy Production & Mining
W22911,3.2:MinQuar,3,rs,Qualitative,4,level2,,Mining & Quarrying,Energy Production & Mining
W22911,4.1:RoadRail,4,rs,Qualitative,4,level2,,Roads & Railroads,Transportation & Service Corridors
W22911,7.2:WaterSystem,7,rs,Qualitative,4,level2,,Dams & Water Management/Use,Natural System Modifications
W22911,3.1:OilGas,3,rs,Qualitative,4,level2,,Oil & Gas Drilling,Energy Production & Mining
W22911,3.2:MinQuar,3,rs,Qualitative,4,level2,,Mining & Quarrying,Energy Production & Mining
W22911,4.1:RoadRail,4,rs,Qualitative,4,level2,,Roads & Railroads,Transportation & Service Corridors
W22911,7.2:WaterSystem,7,literature,Qualitative,4,level2,,Dams & Water Management/Use,Natural System Modifications
W22911,3.1:OilGas,3,literature,Qualitative,4,level2,,Oil & Gas Drilling,Energy Production & Mining
W22911,3.2:MinQuar,3,literature,Qualitative,4,level2,,Mining & Quarrying,Energy Production & Mining
W22911,4.1:RoadRail,4,literature,Qualitative,4,level2,,Roads & Railroads,Transportation & Service Corridors
W22911,7.2:WaterSystem,7,literature,Qualitative,4,level2,,Dams & Water Management/Use,Natural System Modifications
W22911,3.1:OilGas,3,literature,Qualitative,4,level2,,Oil & Gas Drilling,Energy Production & Mining
W22911,3.2:MinQuar,3,literature,Qualitative,4,level2,,Mining & Quarrying,Energy Production & Mining
W22911,4.1:RoadRail,4,literature,Qualitative,4,level2,,Roads & Railroads,Transportation & Service Corridors
W22911,7.2:WaterSystem,7,rs,Qualitative,4,level2,,Dams & Water Management/Use,Natural System Modifications
W22911,3.1:OilGas,3,rs,Qualitative,4,level2,,Oil & Gas Drilling,Energy Production & Mining
W22911,3.2:MinQuar,3,rs,Qualitative,4,level2,,Mining & Quarrying,Energy Production & Mining
W22911,4.1:RoadRail,4,rs,Qualitative,4,level2,,Roads & Railroads,Transportation & Service Corridors
W22911,7.2:WaterSystem,7,rs,Qualitative,4,level2,,Dams & Water Management/Use,Natural System Modifications
W22911,3.1:OilGas,3,rs,Qualitative,4,level2,,Oil & Gas Drilling,Energy Production & Mining
W22911,3.2:MinQuar,3,rs,Qualitative,4,level2,,Mining & Quarrying,Energy Production & Mining
W22911,4.1:RoadRail,4,rs,Qualitative,4,level2,,Roads & Railroads,Transportation & Service Corridors
W22911,7.2:WaterSystem,7,literature,Qualitative,4,level2,,Dams & Water Management/Use,Natural System Modifications
W22911,3.1:OilGas,3,literature,Qualitative,4,level2,,Oil & Gas Drilling,Energy Production & Mining
W22911,3.2:MinQuar,3,literature,Qualitative,4,level2,,Mining & Quarrying,Energy Production & Mining
W22911,4.1:RoadRail,4,literature,Qualitative,4,level2,,Roads & Railroads,Transportation & Service Corridors
W22911,7.2:WaterSystem,7,literature,Qualitative,4,level2,,Dams & Water Management/Use,Natural System Modifications
W22911,3.1:OilGas,3,literature,Qualitative,4,level2,,Oil & Gas Drilling,Energy Production & Mining
W22911,3.2:MinQuar,3,literature,Qualitative,4,level2,,Mining & Quarrying,Energy Production & Mining
W22911,4.1:RoadRail,4,literature,Qualitative,4,level2,,Roads & Railroads,Transportation & Service Corridors
W22911,7.2:WaterSystem,7,rs,Qualitative,4,level2,,Dams & Water Management/Use,Natural System Modifications
W22911,3.1:OilGas,3,rs,Qualitative,4,level2,,Oil & Gas Drilling,Energy Production & Mining
W22911,3.2:MinQuar,3,rs,Qualitative,4,level2,,Mining & Quarrying,Energy Production & Mining
W22911,4.1:RoadRail,4,rs,Qualitative,4,level2,,Roads & Railroads,Transportation & Service Corridors
W22911,7.2:WaterSystem,7,rs,Qualitative,4,level2,,Dams & Water Management/Use,Natural System Modifications
W22911,3.1:OilGas,3,rs,Qualitative,4,level2,,Oil & Gas Drilling,Energy Production & Mining
W22911,3.2:MinQuar,3,rs,Qualitative,4,level2,,Mining & Quarrying,Energy Production & Mining
W22911,4.1:RoadRail,4,rs,Qualitative,4,level2,,Roads & Railroads,Transportation & Service Corridors
W22911,7.2:WaterSystem,7,literature,Qualitative,4,level2,,Dams & Water Management/Use,Natural System Modifications
W22911,3.1:OilGas,3,literature,Qualitative,4,level2,,Oil & Gas Drilling,Energy Production & Mining
W22911,3.2:MinQuar,3,literature,Qualitative,4,level2,,Mining & Quarrying,Energy Production & Mining
W22911,4.1:RoadRail,4,literature,Qualitative,4,level2,,Roads & Railroads,Transportation & Service Corridors
W22911,7.2:WaterSystem,7,literature,Qualitative,4,level2,,Dams & Water Management/Use,Natural System Modifications
W22911,3.1:OilGas,3,literature,Qualitative,4,level2,,Oil & Gas Drilling,Energy Production & Mining
W22911,3.2:MinQuar,3,literature,Qualitative,4,level2,,Mining & Quarrying,Energy Production & Mining
W22911,4.1:RoadRail,4,literature,Qualitative,4,level2,,Roads & Railroads,Transportation & Service Corridors
W22911,7.2:WaterSystem,7,rs,Qualitative,4,level2,,Dams & Water Management/Use,Natural System Modifications
W22911,3.1:OilGas,3,rs,Qualitative,4,level2,,Oil & Gas Drilling,Energy Production & Mining
W22911,3.2:MinQuar,3,rs,Qualitative,4,level2,,Mining & Quarrying,Energy Production & Mining
